[2021-09-17 13:08:50,206]  TRACE - ore.CodeInspectionMOReaderImpl:123 - Problem was occurred till read Problem file /data/results/log/indexing-diagnostic/project.15375f63/diagnostic-2021-09-17-13-06-38.188.html: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 1 path $
[2021-09-17 13:08:50,206]  TRACE - ore.CodeInspectionMOReaderImpl:123 - Problem was occurred till read Problem file /data/results/log/indexing-diagnostic/project.15375f63/report.html: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 1 path $
[2021-09-17 13:08:50,206]  TRACE - ore.CodeInspectionMOReaderImpl:123 - Problem was occurred till read Problem file /data/results/log/indexing-diagnostic/project.15375f63/diagnostic-2021-09-17-13-06-38.168.html: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 1 path $
[2021-09-17 13:08:50,207]  TRACE - ore.CodeInspectionMOReaderImpl:123 - Problem was occurred till read Problem file /data/results/log/idea.log: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 1 path $
[2021-09-17 13:08:50,207]  TRACE - ore.CodeInspectionMOReaderImpl:123 - Problem was occurred till read Problem file /data/results/log/gc.log: Expected BEGIN_OBJECT but was BEGIN_ARRAY at line 1 column 2 path $
[2021-09-17 13:08:50,207]  TRACE - ore.CodeInspectionMOReaderImpl:123 - Problem was occurred till read Problem file /data/results/log/gradle-import.log: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 1 path $
[2021-09-17 13:08:50,208]  TRACE - ore.CodeInspectionMOReaderImpl:123 - Problem was occurred till read Problem file /data/results/projectStructure/ProjectFingerprint.json: Expected END_ARRAY but was STRING at line 3 column 6 path $.languages[0]
[2021-09-17 13:08:50,208]  TRACE - ore.CodeInspectionMOReaderImpl:144 - Problem was occurred till read targets Problem file /data/results/projectStructure/ProjectFingerprint.json: Failed call validation for DescriptionProblemClass
[2021-09-17 13:08:50,208]  TRACE - ore.CodeInspectionMOReaderImpl:170 - Problem was occurred till read Duplicate file /data/results/projectStructure/ProjectFingerprint.json: Expected END_ARRAY but was STRING at line 3 column 6 path $.languages[0]
[2021-09-17 13:08:50,208]  TRACE - ore.CodeInspectionMOReaderImpl:193 - Problem was occurred till read Taint file /data/results/projectStructure/ProjectFingerprint.json: Expected END_ARRAY but was STRING at line 3 column 6 path $.languages[0]
